angle_slope,auxiliaries_power_loss,engine_capacity,engine_max_power,f0,f1,f2,has_start_stop,n_wheel_drive,vehicle_mass,AvgV,InitT
0.011203053,0.337052311,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,102.2450704,84.03337857
-0.011007423,1.039374882,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,102.2450704,82.0797653
-0.002619525,0.214463062,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,102.2450704,82.52155837
0.003818962,1.174873444,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,102.2450704,83.41098206
-0.054402622,0.447410227,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,102.2450704,79.47909974
-0.013497215,1.385533148,1969,133,160.9435668,0.303946808,0.034251866,1,2,1733,102.2450704,81.01175298
0.015280448,0.488357534,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,102.2450704,84.14078157
-0.033091809,0.753116471,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,102.2450704,80.60207454
0.011982287,0.945627251,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,102.2450704,83.906975
0.031292957,0.950068697,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,102.2450704,86.14951215
0.001937439,1.291966948,2400,158,164.2991945,0.303946808,0.034251866,1,2,1771,102.2450704,83.04646365
-0.020910536,0.676215502,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,102.2450704,80.6303829
0.052795586,0.284489458,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,102.2450704,86.91353449
-0.014039454,0.068569807,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,102.2450704,80.84877789
0.001406129,0.423279759,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,102.2450704,83.06051893
0.026346083,0.312032896,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,102.2450704,85.88511857
0.018351092,0.603209437,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,102.2450704,84.96660179
0.016262886,1.317698278,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,102.2450704,85.15910584
-0.050197249,1.5361791,1984,100,171.8743639,0.259832616,0.035481787,1,2,1856,102.2450704,80.64002283
-0.06717051,1.213678251,1984,100,171.8743639,0.259832616,0.035481787,1,2,1856,102.2450704,77.15498051
-0.016554811,0.249516676,1984,100,171.8743639,0.259832616,0.035481787,1,2,1856,102.2450704,80.90265785
0.03887735,0.341780801,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,102.2450704,86.66439402
0.022275953,1.059840083,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,102.2450704,85.17221967
-0.018457993,0.907237925,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,102.2450704,80.69978051
0.043957411,0.602046588,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,102.2450704,86.82097829
-0.032406666,0.900318358,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,102.2450704,80.65201422
-0.01146428,1.574572332,2400,158,173.3737157,0.259832616,0.035481787,1,2,1873,102.2450704,81.55797234
0.001334761,0.697076121,2400,158,173.3737157,0.259832616,0.035481787,1,2,1873,102.2450704,82.78917314
-0.014647331,0.189486784,2400,158,173.3737157,0.259832616,0.035481787,1,2,1873,102.2450704,80.74563304
-0.024992085,0.365899044,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,102.2450704,80.91914311
0.003744691,1.192008522,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,102.2450704,84.15189255
-0.007120326,0.613434416,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,102.2450704,82.76749468
-0.008825686,1.377293501,1984,100,178.8837139,-0.203926517,0.048411574,0,2,1934,102.2450704,82.930856
-0.009094391,0.203286285,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,102.2450704,82.3911607
-0.008983706,1.10620452,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,102.2450704,82.72751075
0.027030416,1.492371391,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,102.2450704,86.78773829
0.01090575,1.344338698,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,102.2450704,85.04290181
0.001796645,1.064584775,2400,133,184.5267038,-0.203926517,0.048411574,0,4,1998,102.2450704,84.26793366
0.012371766,1.074363913,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,102.2450704,85.15810121
-0.033892349,1.240433051,1969,133,174.780643,-0.203926517,0.048411574,1,2,1889,102.2450704,80.67588322
-0.007786676,1.42036485,1969,133,174.780643,-0.203926517,0.048411574,1,2,1889,102.2450704,82.45241733
0.027242237,1.091822615,1969,133,177.3713566,-0.203926517,0.048411574,1,2,1917,102.2450704,86.25976633
0.000677751,1.557726317,1969,133,174.780643,-0.203926517,0.048411574,0,2,1889,102.2450704,83.69965478
0.030894385,0.930281422,1969,133,174.780643,-0.203926517,0.048411574,1,2,1889,102.2450704,86.5861637
0.045305028,1.159818274,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,102.2450704,87.17641359
-0.00534265,1.467542949,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,102.2450704,82.7870596
-0.010179907,0.162640866,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,102.2450704,81.57593828
-0.00746477,1.426166449,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,102.2450704,82.52505933
-0.033063624,0.920633542,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,102.2450704,80.62991996
0.07539134,0.326021355,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,102.2450704,88.00484203
-0.004083096,1.021917061,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,102.2450704,82.58019858
-0.007326943,0.864591561,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,102.2450704,82.04592371
0.022065896,0.042862542,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,102.2450704,84.7712602
-0.009228523,1.398889038,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,102.2450704,81.97501402
0.052049316,0.820988335,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,102.2450704,90.16668371
-0.033041274,1.336532978,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,102.2450704,80.75787125
0.038890499,0.453620864,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,102.2450704,89.26561725
-0.011805772,1.30107592,2400,158,185.7798139,-0.077973655,0.044899959,0,4,2013,102.2450704,81.19090581
-0.031421742,0.458467067,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,102.2450704,80.65911093
-0.007140366,0.581321089,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,102.2450704,81.86468798
0.022811012,0.749660591,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,102.2450704,85.06987667
0.035931423,0.037248581,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,102.2450704,86.09405995
-0.026638894,1.335960553,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,102.2450704,80.6982091
0.01826491,1.534070743,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,102.2450704,85.31914773
-0.01469258,0.954315594,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,102.2450704,81.07089977
0.00737794,0.424255918,1598,77,125.595138,0.35387124,0.032859953,1,2,1336,102.2450704,83.28766981
0.01634267,0.191233136,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,102.2450704,84.45917088
0.007640737,1.334475759,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,102.2450704,84.1529451
0.041593607,0.121807208,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,102.2450704,86.43973483
0.020587169,0.524394967,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,102.2450704,85.14922402
-0.032705583,1.559895215,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,102.2450704,80.66963733
0.022055933,1.275661405,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,102.2450704,86.00678986
0.000833389,0.492813925,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,102.2450704,83.04915315
0.000607266,0.434431724,1968,105,130.3679341,0.350260966,0.032960609,1,2,1390,102.2450704,82.42563759
-0.039145539,1.456058181,1968,105,130.3679341,0.350260966,0.032960609,1,2,1390,102.2450704,80.48701563
-0.055058005,0.270871773,1968,105,130.3679341,0.350260966,0.032960609,1,2,1390,102.2450704,80.18954952
-0.043480935,0.106849983,1968,105,130.3679341,0.35387124,0.032859953,1,2,1390,102.2450704,80.32549359
-0.034774072,0.411004267,1598,70,139.9952585,0.335830486,0.033362936,1,2,1498,102.2450704,80.54043622
-0.026997581,0.363807913,1598,70,139.9952585,0.335830486,0.033362936,1,2,1498,102.2450704,80.74084733
-0.010831241,0.194665694,1598,70,139.9952585,0.335830486,0.033362936,1,2,1498,102.2450704,81.41470091
0.073057293,0.242945198,1598,70,139.9952585,0.335830486,0.033362936,1,2,1498,102.2450704,87.94202915
0.017485182,0.952907665,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,102.2450704,84.78713606
0.000276434,0.702171551,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,102.2450704,83.02138065
-0.003224747,0.473186831,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,102.2450704,82.15125943
-0.000441976,0.376770308,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,102.2450704,82.36614278
-0.002493132,1.33756549,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,102.2450704,82.73561195
-0.018418218,0.408454847,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,102.2450704,80.65392488
0.008922456,0.721366786,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,102.2450704,84.13665645
0.069728995,0.480209737,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,102.2450704,87.98545431
0.025979399,0.411764058,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,102.2450704,85.17884289
-0.007816376,0.155084895,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,102.2450704,81.21180863
0.0267988,0.752779227,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,102.2450704,85.38573264
0.026182762,1.577782975,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,102.2450704,86.18710385
0.01523405,1.330667459,1995,105,150.9091233,0.335830486,0.033362936,1,4,1621,102.2450704,84.8957697
0.001126714,0.395135654,1995,105,150.9091233,0.335830486,0.033362936,1,4,1621,102.2450704,82.81956282
0.028112238,0.593644652,1995,105,150.9091233,0.335830486,0.033362936,1,4,1621,102.2450704,85.96070777
0.021254818,1.104778256,1995,135,143.6336829,0.335830486,0.033362936,1,2,1539,102.2450704,84.47806825
0.016688536,0.474372179,1995,135,143.6336829,0.335830486,0.033362936,1,2,1539,102.2450704,83.56401461
-0.027270108,0.360276243,1995,135,143.6336829,0.335830486,0.033362936,1,2,1539,102.2450704,80.49739624
-0.010917304,0.187533311,1995,135,143.6336829,0.335830486,0.033362936,1,2,1539,102.2450704,80.60833055
0.01631876,1.595647249,1995,135,151.9749207,0.335830486,0.033362936,1,4,1633,102.2450704,84.405134
-0.008838923,1.419204003,1995,135,151.9749207,0.335830486,0.033362936,1,4,1633,102.2450704,81.48904822
0.029426152,1.083255033,1995,135,151.9749207,0.335830486,0.033362936,1,4,1633,102.2450704,85.85293452
-0.030717395,0.677090488,1995,135,151.9749207,0.335830486,0.033362936,1,4,1633,102.2450704,80.45305585
-0.000746319,1.473358672,1995,160,148.8705322,0.335830486,0.033362936,1,2,1598,102.2450704,82.10552519
0.032040942,0.724946107,1995,160,148.8705322,0.335830486,0.033362936,1,2,1598,102.2450704,85.19288524
-0.053554709,0.943179897,1995,160,148.8705322,0.335830486,0.033362936,1,2,1598,102.2450704,80.18811663
-0.015189603,0.10892241,1995,85,150.9264885,0.411814357,0.031244476,1,2,1621,102.2450704,80.83509467
-0.010808004,0.723728856,1995,85,150.9264885,0.411814357,0.031244476,1,2,1621,102.2450704,82.08593464
-0.010747638,0.511319249,1995,85,150.9264885,0.411814357,0.031244476,1,2,1621,102.2450704,81.95608476
-0.047295447,1.07797493,1995,85,150.9264885,0.411814357,0.031244476,1,2,1621,102.2450704,80.52154853
-0.009662477,1.542307571,1995,85,157.6667763,0.37518338,0.032265762,1,2,1697,102.2450704,82.90898998
0.020862954,0.063692917,1995,85,157.6667763,0.37518338,0.032265762,1,2,1697,102.2450704,85.15747109
-0.02124597,0.762458661,1995,85,157.6667763,0.37518338,0.032265762,1,2,1697,102.2450704,80.93608717
-0.01591289,0.782801786,1995,85,157.6667763,0.37518338,0.032265762,1,2,1697,102.2450704,81.19313642
0.020132287,0.226879684,1598,77,139.7170958,0.282323947,0.03485472,1,2,1495,102.2450704,84.70099375
0.005343855,0.238437318,1598,77,139.7170958,0.282323947,0.03485472,1,2,1495,102.2450704,83.3297551
-0.014724251,0.523292138,1956,110,140.7834824,0.282323947,0.03485472,1,2,1507,102.2450704,80.68484724
0.043001943,0.49515654,1995,135,161.4884355,0.324424703,0.033680934,1,2,1740,102.2450704,86.46736154
-0.009715262,0.341124618,1995,135,161.4884355,0.324424703,0.033680934,1,2,1740,102.2450704,80.8552564
-0.041542101,1.361455575,1995,135,161.4884355,0.324424703,0.033680934,1,2,1740,102.2450704,80.43888445
0.016962105,0.591439294,1995,135,161.4884355,0.324424703,0.033680934,1,2,1740,102.2450704,84.16572198
0.014346812,0.26083135,1995,135,169.4769361,0.312800232,0.034005029,1,4,1830,102.2450704,84.05548809
0.038546858,0.192533106,1995,135,169.4769361,0.312800232,0.034005029,1,4,1830,102.2450704,86.60919341
-0.03303975,1.341005449,1995,135,169.4769361,0.312800232,0.034005029,1,4,1830,102.2450704,80.68783195
0.042834862,0.854791014,1685,85,150.9973432,-0.097099502,0.045433195,1,2,1622,102.2450704,87.23781333
0.020164615,0.857551488,1685,85,150.9973432,-0.097099502,0.045433195,1,2,1622,102.2450704,85.46213709
-0.037660209,1.199467572,1598,81,153.4367588,0.237707209,0.036098652,1,2,1649,102.2450704,80.65731136
0.025488879,1.493710012,1598,100,153.5298072,0.237707209,0.036098652,1,2,1650,102.2450704,86.40677576
-0.004434087,0.076153827,1956,121,155.0348763,0.237707209,0.036098652,1,2,1667,102.2450704,81.7688042
-0.067762661,0.706567379,1686,81,153.5298072,0.360954206,0.032662477,1,2,1650,102.2450704,73.90166666
0.010242901,0.563655844,1598,100,153.5298072,0.360954206,0.032662477,1,2,1650,102.2450704,83.79096545
0.021629263,1.312027833,1686,96,153.5298072,0.242913274,0.035953505,1,2,1650,102.2450704,85.67702447
0.005066008,1.080433924,1956,143,159.8822871,0.242913274,0.035953505,1,2,1722,102.2450704,82.97253569
0.022883562,0.429868841,1598,81,155.7788949,0.297276591,0.034437834,1,2,1675,102.2450704,85.47723541
0.016032285,0.079003215,1956,121,158.9641403,0.297276591,0.034437834,1,2,1711,102.2450704,84.19742917
-0.025673373,1.336740765,1560,68,117.5804269,0.322719781,0.033728468,1,2,1245,102.2450704,80.61684686
0.046161157,1.332842772,1560,68,117.5804269,0.322719781,0.033728468,1,2,1245,102.2450704,87.30509815
-0.028970851,1.289811425,1995,110,208.3384391,-0.04763014,0.044053969,0,2,2267,102.2450704,81.10333358
-0.01500956,0.696716184,1870,95,175.6682659,-0.11904622,0.046045078,0,4,1900,102.2450704,81.34630566
-0.019103198,1.598208344,1248,59,123.0832248,0.333467374,0.033428821,1,2,1307,102.2450704,81.2869115
-0.003649407,0.086839181,1248,59,123.0832248,0.333467374,0.033428821,1,2,1307,102.2450704,82.04891019
0.015673256,0.259173023,1248,59,124.5895401,0.333467374,0.033428821,1,2,1324,102.2450704,84.06671783
-0.043472594,0.036130824,1248,59,124.5895401,0.333467374,0.033428821,1,2,1324,102.2450704,80.39133
0.02630831,0.358971117,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,102.2450704,85.31520964
-0.008904244,1.039866542,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,102.2450704,81.9297873
0.033752248,1.585883307,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,102.2450704,86.72916649
-0.034043229,1.08585201,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,102.2450704,80.54223061
-0.020699076,0.806039287,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,102.2450704,80.6932433
-0.000924631,1.208109275,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,102.2450704,83.005122
0.017351661,1.028913945,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,102.2450704,84.58879153
0.013765777,0.969522697,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,102.2450704,84.26001908
0.009245111,1.327023471,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,102.2450704,84.03319177
0.03144613,0.512914735,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,102.2450704,86.22950047
0.044430668,0.376099584,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,102.2450704,86.50144184
0.025290436,0.572002565,2199,145,186.3816526,-0.186694627,0.047931142,0,2,2019,102.2450704,87.71562855
0.030862299,0.518623174,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,102.2450704,85.88714571
0.014792694,1.131568914,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,102.2450704,84.37567599
0.011492999,1.293884886,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,102.2450704,84.00314126
0.039234924,0.374522137,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,102.2450704,86.35584695
-0.014595194,0.233652959,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,102.2450704,80.67187979
0.025347053,0.652758629,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,102.2450704,85.26602
-0.029559139,0.654999952,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,102.2450704,80.63773408
0.027818034,1.446742474,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,102.2450704,89.51491687
-0.012899522,1.10466784,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,102.2450704,81.67416404
0.001267324,0.748742818,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,102.2450704,83.62412107
0.003804501,0.478243998,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,102.2450704,83.79622858
-0.008502835,0.631159157,1461,66,143.2684291,0.31770905,0.033868169,1,2,1534,102.2450704,82.48516331
-0.035474302,0.833544104,1461,66,143.2684291,0.31770905,0.033868169,1,2,1534,102.2450704,80.78320308
-0.023094542,1.003118066,1461,66,143.2684291,0.31770905,0.033868169,1,2,1534,102.2450704,80.89777579
-0.021434007,0.307210861,1461,80,143.2684291,0.31770905,0.033868169,1,2,1534,102.2450704,80.71017346
-0.003148424,0.45860348,1560,84,140.7575994,0.177745745,0.037770401,0,2,1507,102.2450704,81.92333744
0.000191816,1.240349703,1560,68,139.3336742,0.177745745,0.037770401,1,2,1491,102.2450704,83.62112333
-0.038884607,0.351909391,1560,85,140.6997705,0.152473826,0.038474992,1,2,1505,102.2450704,80.44372404
0.005623595,0.280667078,1685,85,163.460418,0.166830844,0.038074713,1,2,1761,102.2450704,83.65660635
-0.04124106,1.280314772,2191,110,151.435601,0.381209449,0.032097753,1,2,1626,102.2450704,80.55163779
0.054532772,0.945681979,2191,110,151.435601,0.381209449,0.032097753,1,2,1626,102.2450704,87.20865502
0.001364961,1.471503203,1120,55,116.9806411,0.338151134,0.033298236,1,2,1238,102.2450704,83.45720447
0.031247143,0.0346586,1248,70,120.9273425,0.3184717,0.033846906,0,2,1284,102.2450704,86.77777593
0.005126367,1.489977026,1248,70,120.9273425,0.3184717,0.033846906,0,2,1284,102.2450704,83.74394157
-0.000523932,1.539498436,1248,70,120.9273425,0.3184717,0.033846906,0,2,1284,102.2450704,83.05375948
-0.049252083,1.464484417,1248,70,125.0747287,0.3184717,0.033846906,0,2,1331,102.2450704,80.39889978
-0.021730768,1.48713427,1248,70,125.0747287,0.3184717,0.033846906,0,2,1331,102.2450704,80.67686581
-0.010678682,0.070139824,1248,70,125.0747287,0.3184717,0.033846906,0,2,1331,102.2450704,80.69305131
-0.036177403,1.509785749,1598,99,175.9554044,0.098612715,0.039976661,0,2,1902,102.2450704,23
-0.022597637,0.582890251,1956,121,186.4960155,0.098612715,0.039976661,1,2,2021,102.2450704,80.86762417
-0.012795401,1.322059849,1956,121,186.4960155,0.098612715,0.039976661,1,2,2021,102.2450704,81.93923058
0.009262461,1.055856309,1956,143,186.4960155,0.098612715,0.039976661,1,2,2021,102.2450704,84.01523949
-0.026310679,1.007906342,1598,77,159.1006585,0.125595926,0.039224359,1,2,1712,102.2450704,80.82436345
-0.003852046,0.681401633,1968,103,162.455823,0.125595926,0.039224359,1,2,1750,102.2450704,82.66429257
-0.042867858,1.065426186,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,102.2450704,80.53345374
-0.02266395,1.261983887,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,102.2450704,80.6235499
-0.009458622,1.203414294,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,102.2450704,81.99718563
0.021013989,0.527379226,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,102.2450704,84.64863439
-0.027355401,0.901580653,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,102.2450704,80.59887165
-0.033359938,0.773319157,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,102.2450704,80.59854526
0.0004889,0.054411356,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,102.2450704,82.40643296
-0.003135792,0.872583396,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,102.2450704,82.73249117
0.016283553,1.124548207,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,102.2450704,84.95712017
-0.006486385,0.046604786,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,102.2450704,81.82606789
-0.007562395,1.045663811,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,102.2450704,82.55617593
0.028744038,0.689960263,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,102.2450704,86.14500238
-0.021010932,0.640047122,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,102.2450704,80.73367487
-0.008516821,0.317184339,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,102.2450704,81.78502585
-0.022003542,0.254343381,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,102.2450704,80.46842869
-0.02853698,0.923693811,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,102.2450704,80.51889597
-0.036607383,1.593133862,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,102.2450704,80.45067336
-0.027379184,0.26285975,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,102.2450704,80.42183071
-0.012208082,0.98613922,1560,73,130.8627118,0.269690535,0.035206944,0,2,1394,102.2450704,80.89607786
0.044363421,0.518409414,1560,73,130.8627118,0.269690535,0.035206944,0,2,1394,102.2450704,89.33266164
0.025385323,1.562684464,1560,88,130.5810847,0.269690535,0.035206944,1,2,1391,102.2450704,85.78444963
-0.034765465,1.097081097,1560,88,137.733941,0.269690535,0.035206944,1,2,1472,102.2450704,80.5066947
0.030334375,0.125017223,1997,110,141.6242597,0.269690535,0.035206944,0,2,1516,102.2450704,87.40293007
0.059565041,0.033344109,1248,70,110.4417733,0.372811804,0.032331883,1,2,1166,102.2450704,86.58959668
0.04709056,1.511703703,1248,70,110.4417733,0.372811804,0.032331883,1,2,1166,102.2450704,87.17379437
0.008443592,0.625036703,1560,85,180.0078101,-0.010381725,0.043015469,1,2,1947,102.2450704,84.35137384
-0.02482514,0.411007476,1968,135,140.0978276,0.299272108,0.034382198,1,2,1499,102.2450704,80.41030037
-0.014585434,0.245162433,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,80.73748742
-0.014186587,1.353286258,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,81.45812662
-0.008074735,0.819251718,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,82.02142289
-0.026203064,0.066381631,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,80.61596185
0.065771245,0.079399747,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,87.47575906
0.007534495,0.260862656,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,83.15278016
0.011480838,0.512340917,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,84.11103653
-0.030301827,0.312852849,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,80.5654682
-0.024329494,1.041716524,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,80.71221449
0.026490839,0.497587166,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,85.55120574
0.070976875,0.018964742,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,87.62743031
0.058041012,1.353174184,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,87.83615239
0.063559762,0.781489408,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,87.68172805
0.037586239,0.490295012,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,86.78126527
0.019942641,0.074166577,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,84.29860564
-0.032427026,0.065894636,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,80.4995212
-0.035479418,0.41286466,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,80.51666603
-0.050853881,1.076093661,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,102.2450704,80.42949208
-0.006018456,0.75601523,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,102.2450704,81.20735406
-0.012681574,1.46042723,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,102.2450704,80.7590616
-0.01719907,0.263080527,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,102.2450704,80.569728
-0.005369177,0.611238901,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,102.2450704,81.20967506
0.021773074,0.576813734,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,102.2450704,84.28965647
0.023422039,1.332258337,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,102.2450704,84.96150686
0.051234985,1.508128857,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,102.2450704,86.92814231
0.032622088,1.24917926,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,102.2450704,86.00760023
0.031816126,1.339392408,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,102.2450704,86.0608342
0.006114352,1.343143996,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,102.2450704,83.43125287
-0.010564004,1.260030644,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,102.2450704,80.91916883
0.043330686,1.400957897,1968,110,164.1469839,0.405018149,0.031433957,1,2,1770,102.2450704,87.22965786
-0.03274141,0.00780776,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,102.2450704,80.60529815
0.026065117,1.498913255,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,102.2450704,86.63395706
0.010074128,0.95797859,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,102.2450704,84.33664317
0.008788226,1.579556443,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,102.2450704,84.60932762
-0.000238552,1.154687277,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,102.2450704,83.31463452
0.003506311,0.64483346,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,102.2450704,83.46626324
-0.033809777,0.262486802,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,102.2450704,80.5305154
0.012528158,0.333778073,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,102.2450704,83.76452062
