angle_slope,auxiliaries_power_loss,engine_capacity,engine_max_power,f0,f1,f2,has_start_stop,n_wheel_drive,vehicle_mass,AvgV,InitT,av_engine_speeds_out_pos_pow,av_missing_powers_pos_pow,av_neg_motive_powers,av_pos_accelerations,av_pos_engine_powers_out,av_pos_motive_powers,av_vel_pos_mov_pow,co2_emission,max_power_required,specific_fuel_consumption,sufficient_power,time_percentage_neg_mov_pow,time_percentage_pos_mov_pow,willans_a,willans_b,willans_efficiency
-0.012795401,1.322059849,1956,121,186.4960155,0.098612715,0.039976661,1,2,2021,56.78898678,80.95336074,1298.211562,0,-10.80790215,0.372893628,9.549815985,10.11748668,65.91485507,110.3283631,38.63485694,265.9361515,1,0.328193833,0.607929515,197.6694424,651.9345097,0.310483576
0.009262461,1.055856309,1956,143,186.4960155,0.098612715,0.039976661,1,2,2021,56.78898678,83.01814255,1419.120007,0,-11.05628374,0.372893628,15.60732967,15.76786277,65.47053571,179.5457342,44.09573701,249.9035216,1,0.196035242,0.740088106,203.6925232,721.230286,0.330402736
-0.026310679,1.007906342,1598,77,159.1006585,0.125595926,0.039224359,1,2,1712,56.78898678,80.3691733,1512.494284,0,-9.003001629,0.372893628,6.415765991,7.184278253,65.2713615,70.2906659,31.96685655,285.8059549,1,0.466960352,0.469162996,190.3188909,612.622658,0.288898135
-0.003852046,0.681401633,1968,103,162.455823,0.125595926,0.039224359,1,2,1750,56.78898678,81.51940721,1375.232718,0,-10.51909601,0.372893628,10.60687481,10.68745196,66.18847352,123.2335102,36.67907931,260.2008725,1,0.22907489,0.707048458,194.6009058,695.8106351,0.317327173
-0.042867858,1.065426186,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,56.78898678,80.03784094,1374.654105,0,-7.417964325,0.372893628,3.986833317,4.741168932,54.06466165,42.98923147,22.46244701,328.3264606,1,0.643171806,0.292951542,189.4324347,553.74733,0.251483865
-0.02266395,1.261983887,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,56.78898678,80.26109631,1428.781509,0,-6.616248961,0.372893628,5.922966161,6.346923776,66.71701245,74.5856484,25.94603684,288.4275018,1,0.405286344,0.530837004,191.0689699,576.65129,0.28627231
-0.009458622,1.203414294,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,56.78898678,80.85893456,1434.091462,0,-7.792088723,0.372893628,8.152433418,7.64504117,67.04920128,96.90949545,28.03721814,264.9193018,1,0.246696035,0.689427313,193.908274,578.9126761,0.311675317
0.021013989,0.527379226,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,56.78898678,83.92856833,1420.454884,0,-6.855382925,0.372893628,13.22314474,13.3711244,64.80868347,155.2686945,32.58168564,244.8214535,1,0.149779736,0.786343612,201.4799864,573.1104925,0.337261323
-0.027355401,0.901580653,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,56.78898678,80.11513463,1402.079143,0,-6.876237911,0.372893628,5.239125223,5.704506301,66.17892377,64.24730446,24.77390612,298.5314939,1,0.444933921,0.491189427,190.6281581,565.3190879,0.276583238
-0.033359938,0.773319157,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,56.78898678,80.0769645,1397.151293,0,-7.319303605,0.372893628,4.491960683,4.90391654,63.9865,53.5304399,23.66860121,315.124403,1,0.495594714,0.440528634,189.7370893,563.2348831,0.262019718
0.0004889,0.054411356,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,56.78898678,81.19989916,1426.675315,0,-7.45435484,0.372893628,9.111682567,9.561603151,65.85106383,106.7092432,28.47926354,258.5554169,1,0.211453744,0.724669604,195.3667533,575.7550446,0.319346654
-0.003135792,0.872583396,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,56.78898678,81.57595439,1446.462819,0,-7.653369551,0.372893628,8.972476968,8.804357191,66.04861538,105.7204067,29.67227116,258.7791255,1,0.220264317,0.715859031,193.9172646,581.9715535,0.319070586
0.016283553,1.124548207,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,56.78898678,83.90184356,1440.142057,0,-6.888510179,0.372893628,12.61774758,12.46105308,65.06723647,148.48417,33.41231869,245.0321255,1,0.162995595,0.773127753,199.122879,579.271284,0.336971355
-0.006486385,0.046604786,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,56.78898678,80.90492818,1447.48756,0,-7.64815391,0.372893628,7.717711886,8.205476828,66.62389937,92.42469407,28.2445,267.7120686,1,0.235682819,0.700440529,192.2480325,582.4096888,0.308423926
-0.007562395,1.045663811,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,56.78898678,81.24747536,1454.348745,0,-7.668791358,0.372893628,8.337069658,8.002879376,66.66867089,99.00567826,28.98710601,263.1391877,1,0.240088106,0.696035242,192.9291665,585.345837,0.313783774
0.028744038,0.689960263,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,56.78898678,84.04209938,1449.451848,0.004530253,-6.505531098,0.372893628,14.69689067,14.82124882,64.65412088,172.0773721,35.15200436,241.629516,0,0.134361233,0.801762115,201.9442636,583.2498158,0.341716561
-0.021010932,0.640047122,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,56.78898678,80.35425174,1449.138063,0,-6.679011085,0.372893628,5.756445742,6.444146869,66.08968254,72.65912829,26.16672652,291.0247199,1,0.381057269,0.555066079,189.7268685,583.1155852,0.283717505
-0.008516821,0.317184339,1598,66,122.0161965,0.35387124,0.032859953,1,2,1296,56.78898678,80.90281908,1457.640727,0,-7.606972921,0.372893628,7.573304772,7.853309613,67.04920128,91.07605636,28.1128792,269.3591087,1,0.246696035,0.689427313,191.8822046,586.7562082,0.306538018
-0.022003542,0.254343381,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,56.78898678,80.09562457,1451.050762,0,-7.00414432,0.372893628,5.689629654,6.510113753,66.3897541,77.00428186,24.47784152,317.911375,1,0.398678414,0.537444934,188.1137485,738.5004251,0.259722721
-0.02853698,0.923693811,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,56.78898678,80.08528055,1443.607202,0,-7.227560774,0.372893628,5.168336905,5.710181993,65.41261682,70.79545667,23.91753472,329.7864982,1,0.464757709,0.471365639,187.7093949,734.3023364,0.250370491
-0.036607383,1.593133862,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,56.78898678,80.06884813,1430.394999,0,-7.880068278,0.372893628,4.6556238,4.69237763,61.62099448,62.08083599,23.06809174,343.5229164,1,0.537444934,0.398678414,187.3940324,726.8773484,0.24035895
-0.027379184,0.26285975,1968,105,127.605883,0.35387124,0.032859953,1,2,1359,56.78898678,80.07030766,1430.58805,0,-7.233948571,0.372893628,5.012517623,5.806426524,66.09321267,66.83559946,23.46414114,332.7786703,1,0.449339207,0.486784141,187.7446473,726.9855965,0.24811929
-0.012208082,0.98613922,1560,73,130.8627118,0.269690535,0.035206944,0,2,1394,56.78898678,79.9639522,1543.946966,0,-7.464652654,0.372893628,7.865670971,7.906671274,66.71512027,94.71321601,28.59791263,268.4135623,1,0.295154185,0.640969163,190.090293,616.0650652,0.307617866
0.044363421,0.518409414,1560,73,130.8627118,0.269690535,0.035206944,0,2,1394,56.78898678,87.6916634,1521.811807,0.031481602,-6.656767261,0.372893628,18.76520667,18.98745431,64.21724138,218.7581294,39.33840991,237.7494966,0,0.105726872,0.830396476,205.4413365,606.2693022,0.3472933
0.025385323,1.562684464,1560,88,130.5810847,0.269690535,0.035206944,1,2,1391,56.78898678,84.13284456,1321.714173,0,-7.064619048,0.372893628,15.59922552,15.09358131,64.68916667,181.2374944,35.09551221,241.9135361,1,0.143171806,0.792951542,208.3750049,523.1751118,0.341315367
-0.034765465,1.097081097,1560,88,137.733941,0.269690535,0.035206944,1,2,1472,56.78898678,80.05554418,1300.10733,0,-8.269969207,0.372893628,4.842256655,5.348610688,61.62099448,51.67494269,24.5032574,297.4930718,1,0.537444934,0.398678414,191.3062752,514.1837223,0.277548673
0.030334375,0.125017223,1997,110,141.6242597,0.269690535,0.035206944,0,2,1516,56.78898678,86.91834701,1407.591333,0,-7.517726083,0.372893628,16.46412354,17.20279502,64.65412088,197.2364305,37.21317706,246.5033611,1,0.134361233,0.801762115,202.7074746,721.0608863,0.334960168
0.059565041,0.033344109,1248,70,110.4417733,0.372811804,0.032331883,1,2,1166,56.78898678,84.2996523,1643.490278,0.003109625,-5.009551949,0.372893628,18.49058409,19.06158019,63.5142487,215.6149332,35.34255168,237.6393876,0,0.085903084,0.850220264,209.3276281,523.5009705,0.347454217
0.04709056,1.511703703,1248,70,110.4417733,0.372811804,0.032331883,1,2,1166,56.78898678,84.29532936,1647.470319,0.000744453,-5.55880911,0.372893628,17.22398221,16.82271345,64.09789474,204.9910169,33.85321217,237.3289162,0,0.099118943,0.837004405,206.8535014,524.9080025,0.347908753
0.008443592,0.625036703,1560,85,180.0078101,-0.010381725,0.043015469,1,2,1947,56.78898678,83.77108009,1446.45047,0.001807675,-10.50563739,0.372893628,14.91077548,15.3586588,65.64640719,162.205006,42.14116768,241.3086288,0,0.200440529,0.735682819,202.7098496,575.5377304,0.342170969
-0.02482514,0.411007476,1968,135,140.0978276,0.299272108,0.034382198,1,2,1499,56.78898678,80.00123687,1254.869935,0,-7.757647202,0.372893628,5.692905864,6.648053927,65.91294643,69.07161826,25.77620361,305.6841652,1,0.442731278,0.49339207,193.6724164,637.6723416,0.270111497
-0.014585434,0.245162433,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,80.26058898,1394.692371,0,-7.837434759,0.372893628,6.829413384,7.88591487,66.10217391,82.42783806,27.93594076,273.0482917,1,0.328193833,0.607929515,192.0471478,553.1902962,0.302396352
-0.014186587,1.353286258,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,80.63773472,1392.167303,0,-7.915673102,0.372893628,7.827337125,7.90774422,66.09784946,92.0749904,29.12654449,264.0227353,1,0.321585903,0.614537445,193.485744,552.1168107,0.312733702
-0.008074735,0.819251718,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,80.89217057,1391.712911,0,-8.889929536,0.372893628,8.605926269,8.585820925,67.04920128,99.57906828,29.86119778,258.7349053,1,0.246696035,0.689427313,194.6019236,551.9237119,0.319125119
-0.026203064,0.066381631,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,80.10341992,1367.121171,0,-7.871012245,0.372893628,5.310610976,6.38049162,65.84090909,59.23707864,25.35983908,292.4318579,1,0.45154185,0.484581498,190.4646986,541.5079152,0.282352299
0.065771245,0.079399747,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,84.42653035,1380.527588,0.158707596,-5.933049016,0.372893628,23.77634898,24.95079316,63.45374677,279.44184,45.98818376,244.4769076,0,0.083700441,0.852422907,221.4633755,547.1777707,0.337736632
0.007534495,0.260862656,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,82.23561748,1388.602978,0,-8.051145108,0.372893628,11.69689241,12.10023466,65.63014925,132.3931471,32.83721997,246.3467557,1,0.198237885,0.737885463,199.2741895,550.6027422,0.335173106
0.011480838,0.512340917,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,82.929476,1387.632554,0,-7.732204793,0.372893628,12.496248,13.00245488,65.4840708,142.7515438,33.59727093,244.5750107,1,0.189427313,0.746696035,200.5465334,550.1907718,0.33760116
-0.030301827,0.312852849,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,80.08462374,1360.044758,0,-8.08157431,0.372893628,4.942790796,5.893148525,63.9865,54.18214414,24.7588353,299.0352893,1,0.495594714,0.440528634,190.0840527,538.5231691,0.276117269
-0.024329494,1.041716524,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,80.14274704,1375.112003,0,-7.724111727,0.372893628,6.065107244,6.678562144,66.15286344,69.91115877,26.71767502,281.1977628,1,0.436123348,0.5,191.3584617,544.8849958,0.293632519
0.026490839,0.497587166,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,84.14647684,1382.697348,0,-7.49824848,0.372893628,15.69160889,16.12252351,64.68916667,181.0113801,36.98669797,240.8726679,1,0.143171806,0.792951542,205.9433436,548.0972963,0.342790272
0.070976875,0.018964742,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,84.33192512,1379.980868,0.250499098,-5.742896575,0.372893628,24.66573516,26.09206213,63.21512821,292.8066155,47.65251138,245.5892461,0,0.077092511,0.859030837,223.4149158,546.9461587,0.336206934
0.058041012,1.353174184,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,84.37400047,1378.769856,0.131924083,-6.323137769,0.372893628,22.84350042,23.20433236,63.7924282,271.4300586,45.14704336,243.5157686,0,0.092511013,0.843612335,219.5950368,546.4332468,0.339069654
0.063559762,0.781489408,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,84.3246884,1376.031872,0.177587498,-6.222448805,0.372893628,23.70895065,24.38142874,63.45374677,280.5394972,46.07969874,244.5686012,0,0.083700441,0.852422907,221.5699365,545.2742059,0.337610008
0.037586239,0.490295012,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,84.12028528,1377.492243,0.004974704,-7.405312674,0.372893628,18.03172939,18.47331859,64.37231183,209.2534451,38.99637961,240.5488848,0,0.116740088,0.81938326,210.2748999,545.8923045,0.343251674
0.019942641,0.074166577,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,83.79107661,1382.856689,0,-7.951057608,0.372893628,14.10613391,14.61063364,65.01464789,160.5226611,35.20591648,242.1386735,1,0.154185022,0.781938326,203.2786394,548.1648446,0.340998016
-0.032427026,0.065894636,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,79.77672848,1348.925836,0,-8.26771781,0.372893628,4.685412294,5.612806544,62.46544503,49.21913552,24.06326494,303.8588261,1,0.515418502,0.420704846,189.9212815,533.844372,0.271734109
-0.035479418,0.41286466,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,79.64510882,1331.650233,0,-8.554978224,0.372893628,4.599096429,5.226889921,61.05224719,46.7132348,23.77912653,304.5998244,1,0.544052863,0.392070485,190.098816,526.6011788,0.271073063
-0.050853881,1.076093661,1560,84,139.6057236,0.302791509,0.034284076,1,2,1493,56.78898678,70.36629474,1171.475427,0,-9.882338967,0.372893628,4.270110247,5.909604184,43.60337079,30.74135351,21.54894077,300.5834323,1,0.740088106,0.196035242,192.6624189,460.8346254,0.274695138
-0.006018456,0.75601523,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,56.78898678,80.6025698,1320.593726,0,-9.519605938,0.372893628,9.358623742,9.407939293,66.66867089,113.3691002,31.97039849,269.4946817,1,0.240088106,0.696035242,197.5426538,673.3719564,0.30638381
-0.012681574,1.46042723,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,56.78898678,80.43435564,1319.698778,0,-8.383070233,0.372893628,8.552475259,8.575378376,65.96,104.7289036,31.32305243,275.2412371,1,0.31938326,0.616740088,196.5630859,672.8929418,0.299987052
-0.01719907,0.263080527,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,56.78898678,80.06764284,1307.768673,0,-8.12486935,0.372893628,6.985544499,8.007574546,65.83007813,85.48161231,29.23840274,290.3458347,1,0.372246696,0.563876652,194.931735,666.5194396,0.284380892
-0.005369177,0.611238901,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,56.78898678,80.59887803,1320.593726,0,-9.656860177,0.372893628,9.395100958,9.503844217,66.34357367,113.7157547,31.93732266,269.2610207,1,0.233480176,0.702643172,197.5883522,673.3719564,0.306649686
0.021773074,0.576813734,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,56.78898678,83.42661032,1321.846958,0,-8.551529644,0.372893628,15.61920974,15.81038083,64.80868347,185.115435,38.08487276,248.9924629,1,0.149779736,0.786343612,205.8377218,674.0429524,0.331611674
0.023422039,1.332258337,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,56.78898678,83.98359062,1313.973035,0,-8.271608885,0.372893628,16.4810248,16.27668516,64.80868347,196.8363362,39.20247715,248.0107814,1,0.149779736,0.786343612,207.3682079,669.831262,0.332924266
0.051234985,1.508128857,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,56.78898678,84.39651405,1316.331037,0,-7.456337269,0.372893628,23.185025,22.83238895,64.00209974,278.2957543,46.26215609,246.6973656,1,0.0969163,0.839207048,217.752324,671.0915133,0.334696753
0.032622088,1.24917926,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,56.78898678,84.01724882,1319.707015,0,-8.034761927,0.372893628,18.50657047,18.38199106,64.58719346,221.2856709,40.8295402,246.5000744,1,0.127753304,0.808370044,210.1401583,672.8973501,0.334964635
0.031816126,1.339392408,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,56.78898678,84.0105975,1319.707015,0,-7.899382399,0.372893628,18.38692503,18.26416785,64.64219178,219.9623212,40.76467528,246.5564109,1,0.13215859,0.803964758,209.9598974,672.8973501,0.334888097
0.006114352,1.343143996,1969,140,149.1959062,0.295139528,0.034497416,1,2,1601,56.78898678,81.91038798,1315.123861,0,-8.808196079,0.372893628,12.59164272,12.34269134,65.64264264,149.9909805,35.04848835,255.1364515,1,0.202643172,0.733480176,201.8911177,670.4462207,0.323626071
-0.010564004,1.260030644,1969,140,149.2838187,0.295139528,0.034497416,1,2,1602,56.78898678,80.50409029,1313.470679,0,-8.155533793,0.372893628,8.833397909,9.061881235,66.09295775,107.5056248,31.55455143,272.8687809,1,0.310572687,0.625550661,197.069763,669.5628866,0.302595288
0.043330686,1.400957897,1968,110,164.1469839,0.405018149,0.031433957,1,2,1770,56.78898678,84.28097743,1297.029771,0.006301305,-8.49832478,0.372893628,22.81316123,22.56704805,64.21333333,265.3441676,47.55854975,243.2023938,0,0.110132159,0.825991189,214.5007693,654.7747868,0.339506557
-0.03274141,0.00780776,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,56.78898678,80.07919843,1346.200322,0,-8.439395038,0.372893628,4.607909707,5.520343757,62.36526316,47.10478932,25.27920894,307.0637647,1,0.517621145,0.418502203,189.5824697,541.3431996,0.268897919
0.026065117,1.498913255,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,56.78898678,84.10231959,1361.168174,0.02378737,-7.636085896,0.372893628,16.31644062,16.04182667,64.68916667,188.3935478,39.32760505,240.5311579,0,0.143171806,0.792951542,206.9647549,547.6842202,0.343276971
0.010074128,0.95797859,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,56.78898678,83.66227873,1365.756738,0,-7.872932452,0.372893628,12.55850106,12.70746146,65.45103858,142.4805199,35.14852153,244.4202714,1,0.193832599,0.742290749,200.6545077,549.6323898,0.337814891
0.008788226,1.579556443,1598,70,140.5284124,0.335830486,0.033362936,1,2,1504,56.78898678,83.90428016,1364.055932,0,-7.91667263,0.372893628,12.7446017,12.43653553,65.63014925,144.7936359,35.50223241,244.0642703,1,0.198237885,0.737885463,200.9942666,548.9100425,0.33830764
-0.000238552,1.154687277,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,56.78898678,81.95794044,1329.98123,0,-8.781748495,0.372893628,10.44672645,10.27700196,65.79510703,124.8109721,32.71853881,259.536022,1,0.215859031,0.720264317,195.0612233,673.5505856,0.318140067
0.003506311,0.64483346,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,56.78898678,82.12504603,1331.220231,0,-8.478640305,0.372893628,10.96749959,11.15606462,65.70271903,129.9031669,32.91292066,257.1245693,1,0.207048458,0.72907489,195.6504297,674.2176016,0.321123755
-0.033809777,0.262486802,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,56.78898678,79.95272055,1248.71664,0,-8.39314371,0.372893628,4.639960129,5.508389294,61.62099448,45.85486571,25.11997388,301.0664774,1,0.537444934,0.398678414,192.5510595,503.5072124,0.274254404
0.012528158,0.333778073,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,56.78898678,82.91846577,1290.790725,0,-7.725068436,0.372893628,12.52698703,13.24069614,65.44794118,142.2380774,33.90363338,245.8475547,1,0.18722467,0.748898678,204.2568708,521.0059574,0.335853686
0.006508691,0.639235703,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,56.78898678,82.24173266,1290.978291,0,-8.134044375,0.372893628,11.67044636,11.88460595,65.64264264,131.5750552,33.38455663,247.4222231,1,0.202643172,0.733480176,202.77232,521.0842993,0.333716213
0.02147555,0.038137587,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,56.78898678,83.81808888,1291.405938,0,-8.017346812,0.372893628,14.378832,14.94544987,64.80868347,163.2024324,35.59715151,243.7966388,1,0.149779736,0.786343612,207.5445337,521.2629287,0.338679023
0.047554632,1.223939648,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,56.78898678,84.2091151,1328.978975,0.092780542,-7.289522206,0.372893628,20.87969137,20.72386518,64.09789474,245.8637376,41.77061726,240.968634,0,0.099118943,0.837004405,208.7358213,673.011181,0.342653755
-0.037756964,0.577537694,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,56.78898678,80.14924191,1272.103028,0,-8.352284681,0.372893628,4.467321205,5.55110227,56.21533333,48.51462224,25.08743433,333.1575064,1,0.605726872,0.330396476,189.3067232,642.6276543,0.247837151
0.023784571,0.943891102,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,56.78898678,84.01410818,1306.491871,0,-7.835577461,0.372893628,15.43110195,15.61602389,64.83379888,184.0453673,37.1492761,246.7979058,1,0.147577093,0.788546256,203.6693192,665.5216173,0.334560405
0.027900293,0.957574347,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,56.78898678,84.01157289,1306.761778,0,-7.78106748,0.372893628,16.39143781,16.49059334,64.63360882,195.8717973,38.33365113,245.5982895,1,0.136563877,0.799559471,204.9877045,665.6658785,0.336194554
-0.014463697,0.245907092,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,56.78898678,80.28674927,1309.456092,0,-7.997323429,0.372893628,6.86134425,7.912494639,66.10217391,87.78731001,28.42253304,290.0263505,1,0.328193833,0.607929515,192.799557,667.1065003,0.284694157
0.06792513,1.231760256,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,56.78898678,84.21032863,1306.771949,0.101647356,-5.912118103,0.372893628,25.36645215,25.71723328,63.40670103,305.6888444,48.45380215,245.0354083,0,0.081497797,0.854625551,218.793216,665.6713149,0.33696684
-0.00115903,0.59059929,1995,105,151.4420284,0.335830486,0.033362936,1,4,1627,56.78898678,81.47868789,1338.2305,0,-9.704906233,0.372893628,10.54188882,10.52648692,65.79539877,124.0743446,34.38478029,261.2418025,1,0.218061674,0.718061674,196.4948222,682.5554677,0.316062768
-0.018839186,0.014006284,1995,105,151.4420284,0.335830486,0.033362936,1,4,1627,56.78898678,80.21491586,1322.00756,0,-8.421716845,0.372893628,6.684121771,7.69445567,65.9956,79.3252526,29.74299904,293.152184,1,0.385462555,0.550660793,192.341488,673.8309679,0.28165851
0.017886708,1.060810439,1995,135,144.166748,0.335830486,0.033362936,1,2,1545,56.78898678,83.0621646,1325.34635,0,-8.059961519,0.372893628,14.74682228,14.5628456,65.03371429,175.0777284,36.09334881,250.9742033,1,0.165198238,0.77092511,204.6868361,682.5915777,0.328993204
0.010581178,1.192437897,1995,135,144.166748,0.335830486,0.033362936,1,2,1545,56.78898678,82.27328307,1325.37048,0,-8.036238168,0.372893628,13.10873478,13.07682215,65.45103858,156.5189162,34.50740837,254.5504478,1,0.193832599,0.742290749,202.4779535,682.6045169,0.324371094
-0.034909732,0.834687191,1995,135,144.166748,0.335830486,0.033362936,1,2,1545,56.78898678,79.98928337,1272.783975,0,-8.847492625,0.372893628,4.932808291,5.402422558,60.85649718,55.42597365,25.36420354,326.2360022,1,0.546255507,0.389867841,193.5327564,654.5996712,0.253095326
0.01442069,0.412273038,1995,135,144.166748,0.335830486,0.033362936,1,2,1545,56.78898678,82.28366998,1326.65318,0,-8.125662759,0.372893628,13.38245124,13.81575525,65.17072464,159.0807813,34.46851128,253.8597596,1,0.176211454,0.759911894,202.8009177,683.2924612,0.325253626
0.025600218,0.491328713,1995,135,152.5078002,0.335830486,0.033362936,1,4,1639,56.78898678,84.08345254,1326.467914,0,-8.373402809,0.372893628,16.83122922,17.02174929,64.71281337,198.8902821,39.55689427,248.1520889,1,0.145374449,0.790748899,207.5612875,683.1930838,0.332734686
0.062600703,1.059402734,1995,135,152.5078002,0.335830486,0.033362936,1,4,1639,56.78898678,84.3749947,1325.712382,0.002886471,-6.85741562,0.372893628,26.21439071,26.11413557,63.5142487,316.6915525,50.93812907,248.4999918,0,0.085903084,0.850220264,222.4536926,682.7878642,0.332268853
-0.005132075,1.535934365,1995,135,152.5078002,0.335830486,0.033362936,1,4,1639,56.78898678,80.98902772,1326.386935,0,-9.893645956,0.372893628,10.43915921,9.619819052,66.34357367,123.7598956,34.17851547,264.4409447,1,0.233480176,0.702643172,198.9998844,683.1496477,0.312239118
0.045429394,0.283193213,1995,135,152.5078002,0.335830486,0.033362936,1,4,1639,56.78898678,84.1080981,1325.054079,0,-7.645589952,0.372893628,21.5354727,21.84544848,64.21835106,255.7262167,44.90551621,246.3770659,1,0.107929515,0.828193833,214.6881929,682.4348598,0.335131872
0.027554317,0.796428002,1995,160,148.8705322,0.335830486,0.033362936,1,2,1598,56.78898678,83.70810311,1396.302649,0,-7.932518427,0.372893628,16.972475,17.20349005,64.68916667,204.2417486,38.18538765,250.1624913,1,0.143171806,0.792951542,207.3353783,726.8821057,0.330060701
-0.011851509,0.221130123,1995,160,148.8705322,0.335830486,0.033362936,1,2,1598,56.78898678,80.07623934,1399.536391,0,-8.271768548,0.372893628,7.655813633,8.702642294,66.01494662,98.79741076,28.71396992,290.8870473,1,0.317180617,0.618942731,195.7110292,728.6498575,0.283851784
0.03517833,0.054251212,1995,160,148.8705322,0.335830486,0.033362936,1,2,1598,56.78898678,83.94550082,1398.346693,0,-8.051680804,0.372893628,18.12615065,18.85338939,64.42,217.9187669,39.6758424,248.9975212,1,0.121145374,0.814977974,208.8345923,727.9992996,0.331604937
0.015654895,1.357535234,1997,120,141.53084,0.227974501,0.036370004,0,2,1515,56.78898678,85.22675372,1420.720273,0,-8.111773877,0.372893628,14.35517404,13.98467843,65.18567335,174.9110568,35.68097298,251.4277781,1,0.167400881,0.768722467,200.534438,730.582755,0.328399702
0.00593754,1.248720785,1997,120,141.53084,0.227974501,0.036370004,0,2,1515,56.78898678,82.26582614,1433.234817,0,-8.262857258,0.372893628,12.25800191,11.98261238,65.64264264,148.9058561,33.23270938,257.9140062,1,0.202643172,0.733480176,197.7542798,737.4380411,0.320140843
-0.032145677,1.002722642,1956,143,169.8696154,0.230007669,0.036313318,1,2,1834,56.78898678,80.06577533,1326.896842,0,-10.24076032,0.372893628,6.070923245,6.670505255,60.66516854,62.88211928,30.02854389,305.0342613,1,0.544052863,0.392070485,194.338647,672.0245775,0.270686994
-0.052790241,1.49186664,1956,143,169.6843704,0.347091976,0.033048962,1,2,1832,56.78898678,67.83508547,1084.141452,0,-13.5893424,0.372893628,5.446125356,7.006168197,42.14819277,32.7231098,25.74468645,300.4654724,1,0.753303965,0.182819383,199.8634261,547.8913551,0.27480298
-0.048401915,0.634619585,1956,120,177.7889157,0.277872323,0.034978833,1,2,1923,56.78898678,69.36860323,1093.890217,0,-13.05943539,0.372893628,5.682086878,7.842856256,43.27386364,32.92674799,27.20801558,294.0790788,1,0.742290749,0.193832599,197.7544845,547.3247133,0.280770763
